trade_date,open,high,low,close,volume
2022-05-17,1565.9236303733787,1570.453614885047,1552.7583628863422,1564.2602766855005,20145
2022-05-18,1569.268033001134,1569.498071277117,1542.1589069391182,1558.0669384859536,24850
2022-05-19,1543.91073688699,1554.5278880862127,1538.6021612873785,1553.6431254862775,19776
2022-05-20,1557.1733282600192,1593.5901568733536,1550.1040750865366,1592.5815275094274,41950
2022-05-23,1592.572679883428,1596.0144063971761,1567.7993270852414,1575.7621904846585,22157
2022-05-24,1580.1860034843346,1581.07076608427,1553.20074418631,1557.1821758860185,27342
2022-05-25,1561.844874787677,1567.7993270852414,1545.6802620868605,1553.2095918123093,22389
2022-05-26,1558.0669384859536,1558.0669384859536,1530.6392978879614,1541.9642591671325,28053
2022-05-27,1557.1733282600192,1574.8774278847231,1550.9976853124713,1552.899924902332,25120
2022-05-30,1562.49075148563,1584.21167331404,1562.49075148563,1573.4706553508263,34466
2022-05-31,1570.250119487062,1605.755642622463,1563.3578188335664,1596.138273161167,40751
2022-06-01,1594.3422050832985,1605.6494711104708,1573.992665284788,1582.1767193341889,21760
2022-06-02,1581.928985806207,1588.8566769637,1574.8774278847231,1580.1860034843346,16915
2022-06-06,1583.7250538840756,1588.148866883752,1555.412650686148,1581.955528684205,36741
2022-06-07,1578.5403450484553,1614.691744881809,1566.3040782913508,1608.4099304222689,35049
2022-06-08,1614.691744881809,1665.1232130781175,1614.691744881809,1650.6131064391795,44354
2022-06-09,1656.275587078765,1670.7414555877062,1635.9260472802546,1639.4650976799956,26329
2022-06-10,1632.395844506513,1687.2422780764985,1623.5393708811614,1681.579797436913,47345
2022-06-13,1672.2013138775994,1673.97083907747,1635.1120656883143,1642.1193854798014,36755
2022-06-14,1622.654608281226,1659.3014751705437,1620.8850830813556,1655.39082447883,29416
2022-06-15,1654.5060618788946,1685.472752876628,1648.3038760533486,1659.0183511385642,33664
2022-06-16,1676.2623742113021,1687.7996785144578,1659.2218465365495,1660.6994000784414,26887
2022-06-17,1661.6637913123707,1727.056595073584,1661.6637913123707,1726.171832473649,50542
2022-06-20,1725.2870698737136,1742.9823218724184,1707.591817875009,1718.2266643262305,34975
2022-06-21,1724.4023072737784,1740.3191864466135,1705.8222926751384,1721.5179811979895,23717
2022-06-22,1729.71088287339,1732.3651706731955,1709.3613430748794,1712.9003934746204,19647
2022-06-23,1718.8283028941864,1738.5938993767395,1716.4394438743614,1731.5688843332537,26844
2022-06-24,1742.9823218724184,1787.2204518691804,1738.5585088727423,1777.4969108958921,39635
2022-06-27,1787.1673661131842,1813.7102441112413,1769.790628650456,1778.8594452997922,40115
2022-06-28,1786.9904135931972,1805.8004664678203,1770.4099624704108,1801.376653468144,25246
2022-06-29,1794.2985526686623,1806.6852290677555,1779.2664360957624,1796.0680778685328,30360
2022-06-30,1788.618376777078,1857.4801842829957,1788.6094336851943,1828.8622902545624,38982
2022-07-01,1837.8053821384478,1849.2257104741695,1802.2208195324679,1814.5980586997653,21596
2022-07-04,1806.5135036367328,1810.3411469630357,1789.5216290573505,1804.715942168072,25076
2022-07-05,1811.2265130595404,1837.313512084834,1797.5614686609636,1818.1395230857838,26329
2022-07-06,1817.2362708055114,1823.496435124231,1776.0980481396386,1790.4069951538552,32752
2022-07-07,1793.089922719021,1796.9801676885108,1775.212682043134,1779.6752848931928,20932
2022-07-08,1793.089922719021,1801.9346405921835,1785.1842294936662,1787.7240675886896,15644
2022-07-11,1779.8541467308705,1783.9411397218062,1744.3500719518454,1756.0655223197352,23949
2022-07-12,1757.3175551834793,1764.29316685291,1726.0703921411837,1742.4809657481135,23447
2022-07-13,1739.4313714157086,1763.577719502199,1735.5590126299862,1751.8533260424254,19854
2022-07-14,1752.8460092415366,1767.870403606464,1735.8541346621544,1746.585844922817,20527
2022-07-15,1739.5297454264312,1788.332197836794,1738.9931599133981,1743.455762763457,33416
2022-07-18,1746.013487042248,1751.951700053148,1718.862260082772,1745.3874706103763,24221
2022-07-19,1739.4313714157086,1745.3785275184923,1722.4394968363263,1737.7321839577703,21956
2022-07-20,1751.7281227560509,1761.789101125422,1739.4313714157086,1743.99234827649,18705
2022-07-21,1737.7321839577703,1749.1793415691436,1730.0500680295127,1734.0655162853773,14061
2022-07-22,1743.2053561907082,1754.6346276183137,1730.488279531823,1741.2199897924856,25114
2022-07-25,1743.4647058553408,1745.9598284909448,1726.911042778269,1739.1183631997726,16912
2022-07-26,1746.576901830933,1757.2907259078277,1741.2378759762532,1744.0907222872129,20685
2022-07-27,1736.7484438505428,1742.114298980874,1714.3907141408295,1716.7159180306396,21490
2022-07-28,1718.0573818132223,1733.1712070969888,1692.6232284954524,1697.3988395614472,34870
2022-07-29,1694.8053429151203,1716.1703894257225,1679.602086712515,1697.7923356043382,37032
2022-08-01,1690.2533091462228,1706.3419314453326,1682.356559012752,1690.5126588108553,21037
2022-08-02,1681.3012741704536,1688.4378614937941,1661.6354151177895,1681.2833879866857,28221
2022-08-03,1690.235422962455,1702.7646946917785,1678.6183466052878,1685.7728201123962,24598
2022-08-04,1690.2443660543388,1719.8460001899994,1681.417534364944,1713.5053480443248,30357
2022-08-05,1724.0492533754257,1730.488279531823,1703.5695729613283,1720.6151060920138,20086
2022-08-08,1712.7362421423106,1728.5923440524396,1705.9037199430222,1709.498842880344,16799
2022-08-09,1709.498842880344,1716.1703894257225,1703.659003880167,1708.1305498221097,13875
2022-08-10,1708.112663638342,1715.285023329218,1667.511026485502,1677.7240374168994,27927
2022-08-11,1686.6671293007846,1705.447622256944,1679.5215988855603,1705.3581913381051,26061
2022-08-12,1705.3581913381051,1726.0167335898805,1699.1874579382243,1724.2281152131034,20260
2022-08-15,1717.4850239326538,1734.5126708795715,1713.093965817666,1716.9752676952724,19323
2022-08-16,1720.597219908246,1729.406165413873,1713.4964049524408,1715.1419338590756,14836
2022-08-17,1726.0167335898805,1726.0167335898805,1694.7159119962816,1715.285023329218,18361
2022-08-18,1706.3419314453326,1710.8850221223463,1682.2581850020292,1695.1630665904759,23168
2022-08-19,1697.3988395614472,1706.6549396612684,1688.4557476775617,1694.7248550881654,13544
2022-08-22,1685.78176320428,1705.447622256944,1682.5354208504298,1693.8037166241252,15427
2022-08-23,1697.9354250744802,1697.9354250744802,1669.6752547214026,1672.3671253784519,23756
2022-08-24,1672.3492391946843,1677.0354193418402,1655.3663077071858,1658.2280971100292,18728
2022-08-25,1662.5207812142942,1688.4557476775617,1658.2280971100292,1685.7728201123962,21925
2022-08-26,1699.1874579382243,1709.9191681988868,1686.6671293007846,1697.3988395614472,23142
2022-08-29,1683.984201735619,1699.1606286625727,1675.9354190401223,1680.245989328155,13570
2022-08-30,1683.4029007631664,1685.7728201123962,1658.2280971100292,1672.358182286568,18235
2022-08-31,1663.5045213215215,1722.0460007934353,1663.4240334945666,1720.6508784595492,44692
2022-09-01,1710.053314577145,1713.4964049524408,1682.0972093481193,1682.0972093481193,26845
2022-09-02,1690.1907075030356,1692.891521251969,1668.93297809504,1676.8297282285107,19391
2022-09-05,1665.7760666600286,1671.4638730981796,1627.6427228671412,1641.0573606929693,36822
2022-09-06,1641.379312000789,1652.862241979698,1632.1142688090838,1650.0004525768545,20830
2022-09-07,1641.0841899686209,1643.4362231340829,1619.6028832635282,1625.8630475822479,28306
2022-09-08,1627.6427228671412,1638.3744331278035,1623.1711769251983,1623.1711769251983,16591
2022-09-09,1632.1142688090838,1656.2606168955745,1624.065486113587,1649.812647647293,27090
2022-09-13,1681.3012741704536,1688.7955851691495,1661.832163139235,1680.406964982065,28693
2022-09-14,1667.0012702481208,1681.3012741704536,1666.0980179678484,1671.4638730981796,16042
2022-09-15,1672.358182286568,1693.034610722111,1672.3224099190327,1681.3012741704536,20810
2022-09-16,1673.9679388256675,1686.3094056254292,1659.0419184714626,1662.5207812142942,24121
2022-09-19,1658.94354446074,1688.983390098711,1657.0476089813565,1673.8248493555254,18584
2022-09-20,1672.3402961028003,1685.4150964370406,1662.1183420795194,1679.5126557936765,14116
2022-09-21,1678.3232245731197,1683.984201735619,1652.6833801420203,1652.6833801420203,20995
2022-09-22,1645.528906634912,1646.4411020070681,1624.8256489237172,1628.3671133097357,22704
2022-09-23,1628.3671133097357,1658.94354446074,1628.3671133097357,1640.5476044555878,28288
2022-09-26,1627.6427228671412,1688.4557476775617,1627.6248366833734,1666.0980179678484,35135
2022-09-27,1671.338669811805,1696.5045303730587,1655.4646817179084,1688.4557476775617,28820
2022-09-28,1681.7484287646478,1698.6508724251912,1675.944362132006,1683.984201735619,21446
2022-09-29,1697.3809533776794,1701.1370519689112,1673.3687516694472,1681.6142823863893,21590
2022-09-30,1697.953311258248,1700.9671332231173,1668.780945533014,1674.5939552575394,21289
2022-10-10,1690.2443660543388,1691.1386752427275,1592.0492171692774,1597.2362104619308,48584
2022-10-11,1599.9191380270963,1615.1223942297015,1573.9841715638288,1591.8614122397157,32047
2022-10-12,1586.2004350772163,1590.976046143211,1527.4800937676248,1573.9841715638288,48195
2022-10-13,1538.623186254946,1551.6264418541152,1517.642692695351,1520.3166771686326,63969
2022-10-14,1529.268712144402,1569.5126256218862,1522.0605800859903,1553.9605888358094,46520
2022-10-17,1543.5776591586184,1545.3573344435117,1518.3581400460616,1536.8703402457045,33550
2022-10-18,1542.68334997023,1547.1548959121726,1521.219929448905,1525.5394428288216,28083
2022-10-19,1522.0963524535257,1522.0963524535257,1473.8215424643124,1473.8215424643124,60121
2022-10-20,1449.6751943778218,1492.0922791830903,1440.7321024939365,1469.797151116564,42778
2022-10-21,1466.667068957204,1473.6426806266347,1439.8377933055478,1452.3581219429875,38907
2022-10-24,1404.0654257700064,1421.0573003493887,1330.74101541403,1342.608498343946,132098
2022-10-25,1323.0588994857726,1354.8784204086367,1316.4231253079295,1323.3540215179407,81362
2022-10-26,1331.447519672857,1354.8694773167529,1305.6914150472671,1309.3401965358923,81781
2022-10-27,1323.5775988150378,1330.7141861383784,1237.5897703514797,1252.9271729323432,107106
2022-10-28,1243.7783899351284,1257.398718874286,1215.106837355392,1216.260496208413,93143
2022-10-31,1207.3174043245278,1235.944241444845,1192.1141481219227,1207.3174043245278,71847
2022-11-01,1215.3661870200247,1314.0979214181193,1215.3661870200247,1307.488976515928,118766
2022-11-02,1305.6914150472671,1346.8296377131398,1284.2279945259422,1316.387352940394,79777
2022-11-03,1290.9979150820434,1307.9271880182384,1277.1629519376727,1287.358076685302,45160
2022-11-04,1285.9808405351837,1366.2987487443584,1285.9808405351837,1356.2824858344068,80008
2022-11-07,1336.1426429118967,1357.9906163842288,1329.4710963665182,1347.8223209122511,42698
2022-11-08,1348.618256089917,1357.5524048819184,1313.7044253752283,1327.941827654374,39325
2022-11-09,1327.1101201091726,1331.5190644079282,1296.7483231633817,1305.6019841284283,36090
2022-11-10,1291.3824680330504,1328.0491447569805,1283.467831715812,1319.1060528730952,37720
2022-11-11,1366.5044398576877,1381.2158260066792,1336.9743504570981,1366.6385862359461,73947
2022-11-14,1380.36623227771,1398.2792453211325,1366.5044398576877,1370.9759857996305,57370
2022-11-15,1370.0816766112418,1429.9735629576223,1360.244275538968,1420.162991161,56318
2022-11-16,1413.9028268422803,1429.1060830448855,1402.2768073932293,1417.7036408929316,26848
2022-11-17,1422.3987641319713,1427.585757424625,1388.7548524647946,1401.3824982048407,30580
2022-11-18,1409.4312809003377,1416.5857544074458,1391.5450971325668,1401.4987583993313,23609
2022-11-21,1378.4434675226746,1378.4434675226746,1340.1491480758775,1359.3320801668117,39096
2022-11-22,1357.0605348283048,1394.88981349714,1355.871103607748,1377.1914346589308,29901
2022-11-23,1366.5044398576877,1392.4394063209554,1360.2800479065033,1385.284932813847,22177
2022-11-24,1394.2280246977325,1403.0637994790113,1353.9662250364804,1359.3410232586955,27687
2022-11-25,1359.8060640366575,1370.0816766112418,1350.406874466694,1361.1475278192404,18621
2022-11-28,1327.852396735535,1354.8784204086367,1297.6426323517703,1350.2995573640874,47723
2022-11-29,1403.6719297271154,1430.8947014216626,1387.0735511906241,1430.000392233274,73420
2022-11-30,1419.375999075218,1434.4719381752168,1417.4800635958345,1430.000392233274,31497
2022-12-01,1484.553252724975,1502.4394364927457,1458.4304813321455,1458.4394244240295,51358
2022-12-02,1462.1955230152614,1478.2841453143712,1449.8540562154997,1461.1938967242663,23884
2022-12-05,1491.7077262320831,1501.545127304357,1474.7158516527008,1488.9353677480788,36127
2022-12-06,1480.0817067830321,1544.3825374281682,1477.3987792178666,1509.593909999854,44147
2022-12-07,1500.4808993701747,1538.2118040282871,1493.5231738845118,1506.0166732463,35526
2022-12-08,1504.2280548695228,1515.8540743185738,1489.0247986669176,1508.7174869952332,19730
2022-12-09,1513.171146753408,1547.1548959121726,1504.2280548695228,1547.1548959121726,39215
2022-12-12,1534.5093639883585,1579.35002669416,1533.7402580863445,1555.2215647914372,34755
2022-12-13,1553.4150602308923,1574.601244903817,1547.1548959121726,1565.0410796799433,21385
2022-12-14,1558.7809153612236,1592.5858026823103,1558.7809153612236,1583.705312441612,29098
2022-12-15,1614.228085041313,1624.065486113587,1591.8703553315995,1598.1215765584354,30634
2022-12-16,1585.833768309977,1601.7077564038734,1558.7809153612236,1598.0142594558288,33303
2022-12-19,1608.683368073304,1608.683368073304,1574.1362041258549,1585.6101910128798,24987
2022-12-20,1578.7508395379396,1578.7508395379396,1504.6304940042976,1533.7402580863445,46198
2022-12-21,1541.7890407818413,1555.2036786076694,1536.1101774355743,1555.2036786076694,22816
2022-12-22,1571.0329512421467,1594.5532828967653,1560.5695337380007,1581.1386450709372,23175
2022-12-23,1567.187421732076,1593.6589737083766,1560.5695337380007,1583.8215726361027,17319
2022-12-26,1583.8215726361027,1583.8215726361027,1551.644328037883,1557.9402647241384,21384
2022-12-27,1574.1066078575743,1582.393762898942,1562.7853578010613,1569.5781078349692,17905
2022-12-28,1581.2435238932003,1582.2579078982637,1546.9446647219884,1569.5781078349692,21438
2022-12-29,1555.0869077626326,1564.1348508077976,1540.6409926905217,1556.8983077716746,22418
2022-12-30,1572.2952078485323,1587.6830509253448,1564.1439078078429,1564.1439078078429,25333
2023-01-03,1567.9478478268313,1574.4960588595186,1545.1332647129461,1566.8700648214513,26034
2023-01-04,1566.861007821406,1574.7405978607392,1554.1812077581114,1562.341564798846,20416
2023-01-05,1573.2009078530534,1631.1657081424003,1569.5781078349692,1631.1657081424003,47943
2023-01-06,1635.8028921655477,1641.0378381916796,1618.4859080791055,1633.6744971549235,24904
2023-01-09,1661.9595082961157,1675.526894363841,1637.3425821732337,1667.5748483241462,30977
2023-01-10,1665.6366503144711,1688.6776584294864,1657.883858275771,1679.57537338405,22732
2023-01-11,1680.9792083910577,1684.6020084091417,1663.6259963044342,1670.9712233411,22720
2023-01-12,1673.7336083548892,1680.9792083910577,1660.1481082870737,1661.0538082915946,17193
2023-01-13,1670.2738343376188,1709.961608535731,1666.4880083187209,1709.05590853121,31940
2023-01-16,1708.1502085266889,1752.52950874822,1703.6217085040837,1732.513538648305,36848
2023-01-17,1732.7490206494806,1741.6611086939674,1716.3015085673783,1728.075608626152,21299
2023-01-18,1733.5098086532782,1743.744218704366,1711.7730085447731,1714.4901085583363,21063
2023-01-19,1714.0372585560756,1714.055372556166,1690.036208436268,1702.906205500512,23439
2023-01-20,1711.0393915411112,1719.2450335820718,1682.7906084000997,1684.611065409187,25609
2023-01-30,1728.9813086306729,1728.9813086306729,1702.7160084995626,1709.961608535731,35923
2023-01-31,1717.6600585741598,1720.7847235897575,1660.21150728739,1671.704840344762,32991
2023-02-01,1680.055394386446,1683.6963084046208,1640.5849881894192,1670.9893373411905,33974
2023-02-02,1674.0777743566073,1683.6963084046208,1653.8082082554263,1662.964835301134,29759
2023-02-03,1648.3740082283,1653.8082082554263,1626.3473841183484,1646.562608219258,34945
2023-02-06,1612.1460080474583,1625.731508115274,1594.0320079570374,1625.731508115274,42661
2023-02-07,1637.578064174409,1638.2301681776644,1619.147069082406,1627.542908124316,24322
2023-02-08,1630.2690651379244,1635.6670371648697,1607.6175080248531,1615.7688080655423,16676
2023-02-09,1610.3346080384163,1657.2045832723802,1607.6265650248981,1646.562608219258,29754
2023-02-10,1639.4075781835415,1647.0064012214732,1631.2109931426262,1639.3170081830895,17985
2023-02-13,1639.3170081830895,1697.734658474697,1639.3170081830895,1681.2962033926399,38147
2023-02-14,1681.3958303931372,1682.2471883973872,1661.9595082961157,1669.9206113358557,19566
2023-02-15,1669.9115543358105,1680.3452183878928,1662.6931252997776,1667.393708323242,18177
2023-02-16,1667.701646324779,1709.05590853121,1655.6196082644683,1686.25038241737,33246
2023-02-17,1675.6899203646547,1696.3761084679154,1648.419293228526,1649.0804542318265,26443
2023-02-20,1649.2797082328211,1701.6291684941373,1645.838048215641,1698.1875084769574,29669
2023-02-21,1697.2818084724363,1697.2818084724363,1676.4507083684523,1690.9419084407891,18751
2023-02-22,1680.0825653865818,1688.134238426774,1659.0612682816484,1662.8652083006366,21869
2023-02-23,1666.4880083187209,1674.458168358506,1635.0149331616146,1646.562608219258,21881
2023-02-24,1639.4166351835868,1639.4890911839486,1614.1204340573142,1619.3916080836266,24635
2023-02-27,1610.7874580406767,1643.8455082056948,1607.6356220249434,1639.6883451849433,22065
2023-02-28,1647.4683082237789,1650.1944652373872,1615.1348180623777,1642.7043261999984,23952
2023-03-01,1642.0341081966526,1673.7336083548892,1633.1854191524822,1665.156629312075,24458
2023-03-02,1656.5253082689894,1665.5732513141547,1649.370278233273,1655.6196082644683,13144
2023-03-03,1666.279697317681,1667.9461853259997,1632.5061441490914,1646.5988362194387,16198
2023-03-06,1646.7256342200717,1647.0154582215184,1627.3345971232761,1636.7267061701596,20646
2023-03-07,1635.676094164915,1645.2946282129283,1619.3916080836266,1619.6633180849828,22785
2023-03-08,1612.1641220475487,1617.5258660743134,1595.0463919621009,1603.4694020041468,22764
2023-03-09,1601.2776079932057,1616.6745080700634,1575.9180078666166,1603.1071220023382,27612
2023-03-10,1586.3969569189248,1613.0517080519792,1584.9750079118269,1584.9750079118269,21161
2023-03-13,1585.880707916348,1607.6175080248531,1584.069307907306,1595.8434079660794,20560
2023-03-14,1597.4555539741268,1612.0373240469157,1574.559457859835,1599.4662079841637,23705
2023-03-15,1610.669717040089,1616.565824069521,1585.0836919123694,1585.8082519159864,19213
2023-03-16,1575.9180078666166,1603.0890080022477,1575.0213648621407,1586.777350920824,17646
2023-03-17,1603.0890080022477,1608.423581028877,1572.2952078485323,1577.7294078756586,27023
2023-03-20,1585.880707916348,1589.503507934432,1565.049607812364,1566.4987278195974,20491
2023-03-21,1571.3895078440112,1617.4443530739063,1561.3996367941443,1607.6175080248531,31142
2023-03-22,1612.1460080474583,1623.9201081062317,1599.0586429821292,1606.1231030173933,15330
2023-03-23,1599.4662079841637,1622.208335097687,1598.5695649796878,1607.4907100242199,17356
2023-03-24,1602.2557639980885,1615.406528063734,1599.4662079841637,1610.896142041219,12770
2023-03-27,1610.8780280411288,1610.8780280411288,1590.4092079389532,1601.0874109922563,15296
2023-03-28,1603.0890080022477,1621.2030080926686,1598.578621979733,1613.7762680555961,17261
2023-03-29,1629.354308133358,1630.2600081378791,1616.7379070703798,1621.2030080926686,15393
2023-03-30,1623.9201081062317,1634.7885081604843,1611.2403080429372,1630.2600081378791,19257
2023-03-31,1652.9025082509052,1673.7336083548892,1647.4683082237789,1648.3740082283,27446
2023-04-03,1652.9025082509052,1655.4112972634284,1630.3324641382408,1632.1348071472376,21417
2023-04-04,1641.1284081921317,1643.9994772064633,1618.4859080791055,1643.474171203841,20066
2023-04-06,1634.7885081604843,1644.6606382097639,1619.5908620846212,1627.506680124135,14874
2023-04-07,1625.731508115274,1635.7032651650507,1619.6995460851638,1622.0996510971445,13525
2023-04-10,1622.0000240966474,1622.0000240966474,1579.5408078847006,1604.6286980099337,29418
2023-04-11,1623.9201081062317,1623.9201081062317,1579.5408078847006,1580.8993578914822,29209
2023-04-12,1582.4933898994393,1584.9750079118269,1533.1870816533135,1534.3463776591004,51105
2023-04-13,1530.6330076405643,1561.0554707924261,1525.2078646134833,1560.5211077897588,29543
2023-04-14,1563.238207803322,1569.5781078349692,1544.0373677074756,1551.8445017464471,21232
2023-04-17,1575.9180078666166,1587.69210792539,1565.049607812364,1587.69210792539,30467
2023-04-18,1587.69210792539,1602.1833079977268,1581.370321893833,1592.2206079479952,18314
2023-04-19,1595.8434079660794,1599.013357981903,1584.9750079118269,1593.1263079525163,14601
2023-04-20,1594.1316349575345,1598.5605079796426,1565.955307816885,1577.6207238751163,19885
2023-04-21,1581.3522078937428,1583.2360639031465,1558.9633037819826,1562.7581868009258,18518
2023-04-24,1558.7097077807166,1559.6154077852377,1540.5957076902957,1544.21850770838,20231
2023-04-25,1545.124207712901,1572.2770938484418,1541.5014076948169,1567.2051738231241,20583
2023-04-26,1579.5408078847006,1594.9377079615583,1557.8040077761957,1579.4592948842937,27892
2023-04-27,1583.1636079027849,1603.0890080022477,1566.861007821406,1592.1481519476336,25605
2023-04-28,1596.7581649706458,1614.6547970599815,1588.5706369297754,1594.5029719593883,26225
2023-05-04,1602.1833079977268,1610.0357270369243,1572.2952078485323,1584.884437911375,27466
2023-05-05,1599.4662079841637,1599.4662079841637,1572.6484308502957,1584.9750079118269,20714
2023-05-08,1601.5674319946525,1602.1833079977268,1555.240876763401,1558.2749717785466,33171
2023-05-09,1553.2755077535903,1575.899893866526,1546.0933067177384,1559.6154077852377,29378
2023-05-10,1553.4475907544495,1572.2952078485323,1553.2755077535903,1562.3325077988009,20773
2023-05-11,1567.7667078259271,1571.3895078440112,1553.2755077535903,1555.150306762949,15246
2023-05-12,1553.2755077535903,1566.7523238208637,1544.2275647084252,1545.4864877147095,19460
2023-05-15,1541.5014076948169,1555.0869077626326,1531.7198476459896,1554.4529177594677,25740
2023-05-16,1552.3607507490242,1557.7949507761505,1536.9729076722117,1542.669760700649,22224
2023-05-17,1546.9356077219431,1551.4641077445483,1538.793364681299,1540.5957076902957,16777
2023-05-18,1544.2094507083348,1544.5807877101884,1530.6330076405643,1531.5387076450854,19219
2023-05-19,1513.4247075546646,1543.6116887053508,1499.4316424848143,1539.2371576835142,26741
2023-05-22,1530.6420646406095,1586.7864079208691,1530.6330076405643,1581.3522078937428,41284
2023-05-23,1588.588750929866,1588.5978079299111,1561.9249427967663,1561.9249427967663,16894
2023-05-24,1568.97128883194,1570.0762428374558,1548.8466347314825,1549.5621377350542,18479
2023-05-25,1545.115150712856,1548.7470077309852,1530.6330076405643,1540.5957076902957,22466
2023-05-26,1541.5014076948169,1544.21850770838,1517.0565645727938,1531.140199643096,18291
2023-05-29,1536.9729076722117,1538.195602678315,1519.7646075863117,1529.7273076360432,17771
2023-05-30,1529.7273076360432,1538.6846806807564,1502.1577994984227,1510.9702605424125,26453
2023-05-31,1504.3767645094993,1508.6426115307934,1473.2750263542466,1475.2947373643285,36957
2023-06-01,1465.4226073150492,1517.0384505727034,1465.4226073150492,1481.6527513960664,28645
2023-06-02,1489.8765074371172,1515.3719625643848,1481.824834396925,1513.062427552856,25058
2023-06-05,1509.0411195327827,1524.1844236083746,1506.179107518496,1507.9905075275383,16201
2023-06-06,1512.5190075501434,1525.198807613438,1495.80884246673,1509.792850536535,19914
2023-06-07,1515.2270505636614,1520.4891675899285,1494.4050074597226,1495.2201374637916,17890
2023-06-08,1499.6852384860802,1517.0475075727486,1494.4140644597678,1510.7076075411014,14703
2023-06-09,1514.3213505591402,1519.737436586176,1508.8962075320592,1508.8962075320592,17580
2023-06-12,1508.9143215321496,1546.9356077219431,1504.838671511805,1536.0672076676906,27029
2023-06-13,1534.147123658106,1543.8652847066166,1526.1045076179591,1538.7843076812537,14663
2023-06-14,1556.8983077716746,1570.7011758405754,1545.3144047138505,1564.0352238073006,31506
2023-06-15,1567.1689458229432,1590.092212937371,1560.5211077897588,1589.503507934432,25223
2023-06-16,1591.3149079434743,1630.2600081378791,1585.065577912279,1628.1678411274356,37918
2023-06-19,1621.2030080926686,1628.403323128611,1574.1066078575743,1579.5408078847006,31700
2023-06-20,1575.9180078666166,1598.5605079796426,1571.3895078440112,1579.0517298822592,20947
2023-06-21,1575.9180078666166,1590.9526279416657,1571.3895078440112,1572.1412388477636,17721
2023-06-26,1557.9036347766928,1566.861007821406,1535.1615076631695,1547.841307726464,23993
2023-06-27,1548.73795073094,1557.5322977748394,1539.7715206861815,1549.6979927357322,15174
2023-06-28,1551.6271337453622,1570.4838078394903,1549.6527077355063,1565.3937738140821,18574
2023-06-29,1567.7667078259271,1571.3804508439662,1551.4731647445935,1552.1071547477584,14231
2023-06-30,1563.325788993759,1571.5930236073202,1550.8927509542323,1555.049358346145,20459
2023-07-03,1562.4061855884686,1586.5733630795014,1555.9689617514355,1585.4882310612588,19139
2023-07-04,1585.580191401788,1594.9969302719621,1579.9522185614103,1591.4656531956466,12472
2023-07-05,1590.9138911524724,1592.7255098608946,1563.325788993759,1577.4692893671263,14745
2023-07-06,1571.7493561862195,1593.6727013683437,1563.325788993759,1566.0662071415245,15141
2023-07-07,1564.2453923990495,1571.5930236073202,1554.1297549408546,1554.1573430430133,15167
2023-07-10,1567.9238060202113,1577.0830559369042,1563.325788993759,1564.1534320585206,13477
2023-07-11,1572.5218230466635,1577.2761726520152,1565.2569561448688,1572.5218230466635,12583
2023-07-12,1575.3174173987463,1584.4766673154393,1573.7448955756997,1576.0163159867673,13285
2023-07-13,1583.547867876096,1605.0849796279983,1580.8074497283303,1598.6385597569122,25807
2023-07-14,1614.823579690024,1617.1225882032502,1601.2134492917255,1612.0647694741526,18550
2023-07-17,1610.2255626635717,1610.2255626635717,1587.7872395744848,1590.8863030503137,14336
